Subplot	Taxon	Cover	Comments	Insert user	Insert time	Update user	Update time
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-03 - 30-08-2021 - 0	Festuca rubra (Vingull)	3		nna.stella	30-11-2021 15:22		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-03 - 30-08-2021 - 0	Agrostis stolonifera (Skriðlíngresi)	3		nna.stella	30-11-2021 15:22		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-03 - 30-08-2021 - 0	Viola canina (Týsfjóla)	2		nna.stella	30-11-2021 15:22		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-03 - 30-08-2021 - 0	Thymus praecox (Blóðberg)	2		nna.stella	30-11-2021 15:23		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-03 - 30-08-2021 - 0	Euphrasia frigida (Augnfró)	3		nna.stella	30-11-2021 15:23		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-03 - 30-08-2021 - 0	Plantago major (Græðisúra)	3		nna.stella	30-11-2021 15:24		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-03 - 30-08-2021 - 0	Taraxacum (Túnfíflar)	3		nna.stella	30-11-2021 15:24		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-03 - 30-08-2021 - 0	Ophioglossum azoricum (Naðurtunga)	3		nna.stella	30-11-2021 15:24		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-03 - 30-08-2021 - 0	Botrychium lunaria (Tungljurt)	3		nna.stella	30-11-2021 15:24		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-03 - 30-08-2021 - 0	Festuca vivipara (Blávingull)	3		nna.stella	30-11-2021 15:25		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-03 - 30-08-2021 - 0	Sagina procumbens (Skammkrækill)	3		nna.stella	30-11-2021 15:25		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-04 - 30-08-2021 - 0	Avenella flexuosa (Bugðupuntur)	1		nna.stella	30-11-2021 15:33		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-04 - 30-08-2021 - 0	Calluna vulgaris (Beitilyng)	3		nna.stella	30-11-2021 15:33		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-04 - 30-08-2021 - 0	Nardus stricta (Finnungur)	3		nna.stella	30-11-2021 15:33		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-04 - 30-08-2021 - 0	Alchemilla alpina (Ljónslappi)	1		nna.stella	30-11-2021 15:34		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-04 - 30-08-2021 - 0	Carex bigelowii	3		nna.stella	30-11-2021 15:34		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-04 - 30-08-2021 - 0	Poa pratensis	3		nna.stella	30-11-2021 15:34		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-04 - 30-08-2021 - 0	Agrostis stolonifera (Skriðlíngresi)	2		nna.stella	30-11-2021 15:35		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-04 - 30-08-2021 - 0	Equisetum arvense	3		nna.stella	30-11-2021 15:35		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-04 - 30-08-2021 - 0	Festuca rubra (Vingull)	3		nna.stella	30-11-2021 15:36		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-04 - 30-08-2021 - 0	Leontodon autumnalis (Skarifífill)	3		nna.stella	30-11-2021 15:36		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-04 - 30-08-2021 - 0	Viola canina (Týsfjóla)	2		nna.stella	30-11-2021 15:36		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-04 - 30-08-2021 - 0	Cerastium fontanum (Vegarfi)	3		nna.stella	30-11-2021 15:36		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-04 - 30-08-2021 - 0	Empetrum nigrum (Krækilyng)	3		nna.stella	30-11-2021 15:37		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-04 - 30-08-2021 - 0	Taraxacum (Túnfíflar)	3		nna.stella	30-11-2021 15:37		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-04 - 30-08-2021 - 0	Botrychium lunaria (Tungljurt)	3		nna.stella	30-11-2021 15:37		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-04 - 30-08-2021 - 0	Ranunculus subborealis (Brennisóley)	2		nna.stella	30-11-2021 15:37		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-04 - 30-08-2021 - 0	Festuca vivipara (Blávingull)	3		nna.stella	30-11-2021 15:38		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-04 - 30-08-2021 - 0	Sagina procumbens (Skammkrækill)	3		nna.stella	30-11-2021 15:39		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-04 - 30-08-2021 - 0	Juncus bufonius (Lækjasef)	3		nna.stella	30-11-2021 15:39		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-04 - 30-08-2021 - 0	Sagina saginoides (Langkrækill)	3		nna.stella	30-11-2021 15:39		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-04 - 30-08-2021 - 0	Achillea millefolium (Vallhumall)	3		nna.stella	30-11-2021 15:39		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-04 - 30-08-2021 - 0	Luzula multiflora	3		nna.stella	30-11-2021 15:40		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-04 - 30-08-2021 - 0	Thymus praecox (Blóðberg)	3		nna.stella	30-11-2021 15:40		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-04 - 30-08-2021 - 0	Selaginella selaginoides (Mosajafni)	3		nna.stella	30-11-2021 15:40		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-05 - 31-08-2021 - 0	Ranunculus subborealis (Brennisóley)	2		nna.stella	30-11-2021 15:44		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-05 - 31-08-2021 - 0	Equisetum arvense	3		nna.stella	30-11-2021 15:45		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-05 - 31-08-2021 - 0	Avenella flexuosa (Bugðupuntur)	2		nna.stella	30-11-2021 15:45		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-05 - 31-08-2021 - 0	Agrostis stolonifera (Skriðlíngresi)	1		nna.stella	30-11-2021 15:45	nna.stella	30-11-2021 15:46
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-05 - 31-08-2021 - 0	Alchemilla alpina (Ljónslappi)	1		nna.stella	30-11-2021 15:45		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-05 - 31-08-2021 - 0	Taraxacum (Túnfíflar)	3		nna.stella	30-11-2021 15:46		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-05 - 31-08-2021 - 0	Empetrum nigrum (Krækilyng)	3		nna.stella	30-11-2021 15:46		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-05 - 31-08-2021 - 0	Thymus praecox (Blóðberg)	2		nna.stella	30-11-2021 15:46		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-05 - 31-08-2021 - 0	Festuca vivipara (Blávingull)	2		nna.stella	30-11-2021 15:47		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-05 - 31-08-2021 - 0	Festuca rubra (Vingull)	3		nna.stella	30-11-2021 15:47		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-05 - 31-08-2021 - 0	Viola canina (Týsfjóla)	2		nna.stella	30-11-2021 15:47		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-05 - 31-08-2021 - 0	Achillea millefolium (Vallhumall)	3		nna.stella	30-11-2021 15:47		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-05 - 31-08-2021 - 0	Botrychium lunaria (Tungljurt)	3		nna.stella	30-11-2021 15:48		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-05 - 31-08-2021 - 0	Ophioglossum azoricum (Naðurtunga)	3		nna.stella	30-11-2021 15:48		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-05 - 31-08-2021 - 0	Juncus articulatus (Laugasef)	3		nna.stella	30-11-2021 15:48		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-05 - 31-08-2021 - 0	Juncus bufonius (Lækjasef)	3		nna.stella	30-11-2021 15:49		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-05 - 31-08-2021 - 0	Viola palustris (Mýrfjóla)	3		nna.stella	30-11-2021 15:49		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-05 - 31-08-2021 - 0	Sagina procumbens (Skammkrækill)	3		nna.stella	30-11-2021 15:49		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-05 - 31-08-2021 - 0	Leontodon autumnalis (Skarifífill)	3		nna.stella	30-11-2021 15:50		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-05 - 31-08-2021 - 0	Agrostis capillaris (Hálíngresi)	3		nna.stella	30-11-2021 15:50		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-06 - 31-08-2021 - 0	Festuca vivipara (Blávingull)	2		nna.stella	30-11-2021 15:54		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-06 - 31-08-2021 - 0	Avenella flexuosa (Bugðupuntur)	1		nna.stella	30-11-2021 15:54		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-06 - 31-08-2021 - 0	Alchemilla alpina (Ljónslappi)	1		nna.stella	30-11-2021 15:54		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-06 - 31-08-2021 - 0	Agrostis stolonifera (Skriðlíngresi)	2		nna.stella	30-11-2021 15:54		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-06 - 31-08-2021 - 0	Viola canina (Týsfjóla)	3		nna.stella	30-11-2021 15:54		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-06 - 31-08-2021 - 0	Equisetum arvense	3		nna.stella	30-11-2021 15:55		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-06 - 31-08-2021 - 0	Leontodon autumnalis (Skarifífill)	3		nna.stella	30-11-2021 15:55		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-06 - 31-08-2021 - 0	Luzula multiflora	3		nna.stella	30-11-2021 15:55		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-06 - 31-08-2021 - 0	Botrychium lunaria (Tungljurt)	3		nna.stella	30-11-2021 15:56		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-06 - 31-08-2021 - 0	Selaginella selaginoides (Mosajafni)	3		nna.stella	30-11-2021 15:56		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-06 - 31-08-2021 - 0	Vaccinium myrtillus (Aðalbláberjalyng)	3		nna.stella	30-11-2021 15:56		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-06 - 31-08-2021 - 0	Anthoxanthum odoratum (Ilmreyr)	3		nna.stella	30-11-2021 15:57		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-06 - 31-08-2021 - 0	Nardus stricta (Finnungur)	3		nna.stella	30-11-2021 15:57		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-06 - 31-08-2021 - 0	Empetrum nigrum (Krækilyng)	3		nna.stella	30-11-2021 15:57		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-06 - 31-08-2021 - 0	Thymus praecox (Blóðberg)	3		nna.stella	30-11-2021 15:58		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-07 - 31-08-2021 - 0	Nardus stricta (Finnungur)	2		nna.stella	01-12-2021 10:21		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-07 - 31-08-2021 - 0	Alchemilla alpina (Ljónslappi)	3		nna.stella	01-12-2021 10:21		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-07 - 31-08-2021 - 0	Avenella flexuosa (Bugðupuntur)	3		nna.stella	01-12-2021 10:22		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-07 - 31-08-2021 - 0	Agrostis stolonifera (Skriðlíngresi)	2		nna.stella	01-12-2021 10:22		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-07 - 31-08-2021 - 0	Empetrum nigrum (Krækilyng)	3		nna.stella	01-12-2021 10:22		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-07 - 31-08-2021 - 0	Viola canina (Týsfjóla)	3		nna.stella	01-12-2021 10:22		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-07 - 31-08-2021 - 0	Viola palustris (Mýrfjóla)	3		nna.stella	01-12-2021 10:23		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-07 - 31-08-2021 - 0	Rumex acetosa	3		nna.stella	01-12-2021 10:23		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-07 - 31-08-2021 - 0	Thymus praecox (Blóðberg)	3		nna.stella	01-12-2021 10:23		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-07 - 31-08-2021 - 0	Ranunculus subborealis (Brennisóley)	3		nna.stella	01-12-2021 10:24		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-07 - 31-08-2021 - 0	Leontodon autumnalis (Skarifífill)	3		nna.stella	01-12-2021 10:24		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-07 - 31-08-2021 - 0	Plantago major (Græðisúra)	3		nna.stella	01-12-2021 10:24		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-07 - 31-08-2021 - 0	Festuca rubra (Vingull)	3		nna.stella	01-12-2021 10:24		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-07 - 31-08-2021 - 0	Juncus filiformis (Þráðsef)	1		nna.stella	01-12-2021 10:25		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-07 - 31-08-2021 - 0	Juncus bufonius (Lækjasef)	3		nna.stella	01-12-2021 10:25		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-07 - 31-08-2021 - 0	Carex nigra (Mýrastör)	1		nna.stella	01-12-2021 10:25		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-07 - 31-08-2021 - 0	Sagina procumbens (Skammkrækill)	3		nna.stella	01-12-2021 10:26	nna.stella	01-12-2021 10:27
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-07 - 31-08-2021 - 0	Poa annua (Varpasveifgras)	2		nna.stella	01-12-2021 10:26		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-07 - 31-08-2021 - 0	Equisetum arvense	3		nna.stella	01-12-2021 10:27		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-07 - 31-08-2021 - 0	Trifolium repens (Hvítsmári)	3		nna.stella	01-12-2021 10:27		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-07 - 31-08-2021 - 0	Carex bigelowii	3		nna.stella	01-12-2021 10:28		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-07 - 31-08-2021 - 0	Poa pratensis	3		nna.stella	01-12-2021 10:28		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-07 - 31-08-2021 - 0	Juncus articulatus (Laugasef)	3		nna.stella	01-12-2021 10:28		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-07 - 31-08-2021 - 0	Veronica serpyllifolia (Lækjadepla)	3		nna.stella	01-12-2021 10:29		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-04 - 30-08-2021 - 0	Juncus articulatus (Laugasef)	3		nna.stella	30-11-2021 15:38	nna.stella	01-12-2021 10:30
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-08 - 31-08-2021 - 0	Alchemilla alpina (Ljónslappi)	1		nna.stella	01-12-2021 10:37		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-08 - 31-08-2021 - 0	Viola canina (Týsfjóla)	3		nna.stella	01-12-2021 10:37		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-08 - 31-08-2021 - 0	Agrostis stolonifera (Skriðlíngresi)	2		nna.stella	01-12-2021 10:38		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-08 - 31-08-2021 - 0	Ranunculus subborealis (Brennisóley)	3		nna.stella	01-12-2021 10:38		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-08 - 31-08-2021 - 0	Leontodon autumnalis (Skarifífill)	3		nna.stella	01-12-2021 10:39		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-08 - 31-08-2021 - 0	Festuca rubra (Vingull)	3		nna.stella	01-12-2021 10:39		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-08 - 31-08-2021 - 0	Poa glauca (Blásveifgras)	3		nna.stella	01-12-2021 10:39		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-08 - 31-08-2021 - 0	Avenella flexuosa (Bugðupuntur)	3		nna.stella	01-12-2021 10:39		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-08 - 31-08-2021 - 0	Festuca vivipara (Blávingull)	3		nna.stella	01-12-2021 10:40		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-08 - 31-08-2021 - 0	Taraxacum (Túnfíflar)	3		nna.stella	01-12-2021 10:40		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-08 - 31-08-2021 - 0	Galium verum (Gulmaðra)	3		nna.stella	01-12-2021 10:40		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-08 - 31-08-2021 - 0	Achillea millefolium (Vallhumall)	3		nna.stella	01-12-2021 10:40		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-08 - 31-08-2021 - 0	Selaginella selaginoides (Mosajafni)	3		nna.stella	01-12-2021 10:41		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-08 - 31-08-2021 - 0	Ophioglossum azoricum (Naðurtunga)	3		nna.stella	01-12-2021 10:41		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-08 - 31-08-2021 - 0	Botrychium lunaria (Tungljurt)	3		nna.stella	01-12-2021 10:42		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-08 - 31-08-2021 - 0	Thymus praecox (Blóðberg)	3		nna.stella	01-12-2021 10:42		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-08 - 31-08-2021 - 0	Phleum alpinum (Fjallafoxgras)	3		nna.stella	01-12-2021 10:42		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-08 - 31-08-2021 - 0	Potentilla crantzii (Gullmura)	3		nna.stella	01-12-2021 10:42		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-08 - 31-08-2021 - 0	Equisetum arvense	3		nna.stella	01-12-2021 10:43		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-08 - 31-08-2021 - 0	Galium normanii (Hvítmaðra)	3		nna.stella	01-12-2021 10:43		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-08 - 31-08-2021 - 0	Myosotis arvensis (Gleym-mér-ei)	3		nna.stella	01-12-2021 10:43		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-08 - 31-08-2021 - 0	Veronica serpyllifolia (Lækjadepla)	3		nna.stella	01-12-2021 10:44		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-08 - 31-08-2021 - 0	Nardus stricta (Finnungur)	3		nna.stella	01-12-2021 10:44		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-08 - 31-08-2021 - 0	Juniperus communis (Einir)	3		nna.stella	01-12-2021 10:45		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-08 - 31-08-2021 - 0	Euphrasia frigida (Augnfró)	3		nna.stella	01-12-2021 10:45		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-08 - 31-08-2021 - 0	Botrychium lanceolatum (Lensutungljurt)	3		nna.stella	01-12-2021 10:46		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-08 - 31-08-2021 - 0	Alchemilla filicaulis	3		nna.stella	01-12-2021 10:46		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-08 - 31-08-2021 - 0	Prunella vulgaris (Blákolla)	3		nna.stella	01-12-2021 10:46		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-09 - 31-08-2021 - 0	Nardus stricta (Finnungur)	2		nna.stella	01-12-2021 10:54		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-09 - 31-08-2021 - 0	Leontodon autumnalis (Skarifífill)	3		nna.stella	01-12-2021 10:54		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-09 - 31-08-2021 - 0	Carex nigra (Mýrastör)	1		nna.stella	01-12-2021 10:55		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-09 - 31-08-2021 - 0	Achillea millefolium (Vallhumall)	3		nna.stella	01-12-2021 10:55		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-09 - 31-08-2021 - 0	Ranunculus subborealis (Brennisóley)	3		nna.stella	01-12-2021 10:56		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-09 - 31-08-2021 - 0	Geranium sylvaticum (Blágresi)	3		nna.stella	01-12-2021 10:56		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-09 - 31-08-2021 - 0	Viola canina (Týsfjóla)	3		nna.stella	01-12-2021 10:56		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-09 - 31-08-2021 - 0	Alchemilla filicaulis	3		nna.stella	01-12-2021 10:57		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-09 - 31-08-2021 - 0	Botrychium lunaria (Tungljurt)	3		nna.stella	01-12-2021 10:57		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-09 - 31-08-2021 - 0	Taraxacum (Túnfíflar)	3		nna.stella	01-12-2021 10:57		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-09 - 31-08-2021 - 0	Bistorta vivipara (Kornsúra)	3		nna.stella	01-12-2021 10:57		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-09 - 31-08-2021 - 0	Vaccinium uliginosum	3		nna.stella	01-12-2021 10:58		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-09 - 31-08-2021 - 0	Empetrum nigrum (Krækilyng)	3		nna.stella	01-12-2021 10:58		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-09 - 31-08-2021 - 0	Veronica officinalis (Hárdepla)	3		nna.stella	01-12-2021 10:58		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-09 - 31-08-2021 - 0	Poa pratensis	3		nna.stella	01-12-2021 10:58		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-09 - 31-08-2021 - 0	Juniperus communis (Einir)	3		nna.stella	01-12-2021 10:58		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-09 - 31-08-2021 - 0	Eriophorum angustifolium (Klófífa)	3		nna.stella	01-12-2021 10:59		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-09 - 31-08-2021 - 0	Agrostis capillaris (Hálíngresi)	3		nna.stella	01-12-2021 10:59		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-09 - 31-08-2021 - 0	Prunella vulgaris (Blákolla)	3		nna.stella	01-12-2021 10:59		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-09 - 31-08-2021 - 0	Viola palustris (Mýrfjóla)	3		nna.stella	01-12-2021 11:00		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-09 - 31-08-2021 - 0	Galium verum (Gulmaðra)	3		nna.stella	01-12-2021 11:00		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-09 - 31-08-2021 - 0	Carex canescens (Blátoppastör)	2		nna.stella	01-12-2021 11:00		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-09 - 31-08-2021 - 0	Trifolium repens (Hvítsmári)	3		nna.stella	01-12-2021 11:01		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-09 - 31-08-2021 - 0	Agrostis stolonifera (Skriðlíngresi)	3		nna.stella	01-12-2021 11:01		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-09 - 31-08-2021 - 0	Luzula multiflora	3		nna.stella	01-12-2021 11:02		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-09 - 31-08-2021 - 0	Anthoxanthum odoratum (Ilmreyr)	3		nna.stella	01-12-2021 11:02		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-09 - 31-08-2021 - 0	Sparganium angustifolium (Trjónubrúsi)	3		nna.stella	01-12-2021 11:07		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-09 - 31-08-2021 - 0	Vaccinium myrtillus (Aðalbláberjalyng)	3		nna.stella	01-12-2021 11:09		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-09 - 31-08-2021 - 0	Phleum alpinum (Fjallafoxgras)	3		nna.stella	01-12-2021 11:10		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-09 - 31-08-2021 - 0	Alchemilla alpina (Ljónslappi)	3		nna.stella	01-12-2021 11:10		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-09 - 31-08-2021 - 0	Carex bigelowii	3		nna.stella	01-12-2021 11:10		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-09 - 31-08-2021 - 0	Eleocharis palustris (Vatnsnál)	1		nna.stella	01-12-2021 11:11		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-09 - 31-08-2021 - 0	Comarum palustre (Engjarós)	3		nna.stella	01-12-2021 11:11	nna.stella	01-12-2021 11:12
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-09 - 31-08-2021 - 0	Salix arctica (Fjallavíðir)	3		nna.stella	01-12-2021 11:12		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-09 - 31-08-2021 - 0	Thymus praecox (Blóðberg)	3		nna.stella	01-12-2021 11:12		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-09 - 31-08-2021 - 0	Juncus filiformis (Þráðsef)	2		nna.stella	01-12-2021 11:02	nna.stella	14-12-2021 15:03
13098 - Vöktun náttúruverndarsvæða - BA-S1 - 17-08-2021 - 1	Sagina procumbens (Skammkrækill)	0.1-1.5		olgakolbrun	24-05-2022 09:48		
13098 - Vöktun náttúruverndarsvæða - BA-S1 - 17-08-2021 - 1	Veronica serpyllifolia (Lækjadepla)	0.1-1.5		olgakolbrun	24-05-2022 09:49		
13098 - Vöktun náttúruverndarsvæða - BA-S1 - 17-08-2021 - 2	Sagina procumbens (Skammkrækill)	1.5-2.5		olgakolbrun	24-05-2022 09:56		
13098 - Vöktun náttúruverndarsvæða - BA-S1 - 17-08-2021 - 2	Veronica serpyllifolia (Lækjadepla)	0.1-1.5		olgakolbrun	24-05-2022 09:56		
13098 - Vöktun náttúruverndarsvæða - BA-S1 - 17-08-2021 - 2	Agrostis stolonifera (Skriðlíngresi)	2.5-7.5		olgakolbrun	24-05-2022 09:56		
13098 - Vöktun náttúruverndarsvæða - BA-S1 - 17-08-2021 - 2	Gnaphalium uliginosum (Grámygla)	0.1-1.5		olgakolbrun	24-05-2022 09:57		
13098 - Vöktun náttúruverndarsvæða - BA-S1 - 17-08-2021 - 2	Epilobium palustre (Mýradúnurt)	0.1-1.5		olgakolbrun	24-05-2022 09:57		
13098 - Vöktun náttúruverndarsvæða - BA-S1 - 17-08-2021 - 2	Viola palustris (Mýrfjóla)	0.1-1.5		olgakolbrun	24-05-2022 09:58		
13098 - Vöktun náttúruverndarsvæða - BA-S1 - 17-08-2021 - 3	Agrostis stolonifera (Skriðlíngresi)	2.5-7.5		olgakolbrun	27-05-2022 09:30		
13098 - Vöktun náttúruverndarsvæða - BA-S1 - 17-08-2021 - 3	Gnaphalium uliginosum (Grámygla)	0.1-1.5		olgakolbrun	27-05-2022 09:30		
