id,plot_id,analyser_id,position_length,position_width,subplot_number,soil_type_id,stone_class,permafrost,nitrogen,total_cover,vegetation_height_1,vegetation_height_2,vegetation_height_3,vegetation_height_4,biomass,carbon,ph,soil_depth,soil_temperature_1,soil_temperature_2,topography_id,images,comments,insert_user,insert_time,update_user,update_time,moisture_id,soil_temperature_3,soil_compaction_1,soil_compaction_2,soil_compaction_3,vegetation_stress_condition
1968,316,33,NA,NA,6,2,NA,FALSE,NA,100,23,36,31,23,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2014-05-22T15:33:05Z,kjartan,2014-06-11T14:47:18Z,3,NA,NA,NA,NA,NA
1969,316,33,NA,NA,7,2,NA,FALSE,NA,100,21,25,31,27,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2014-05-22T15:33:05Z,kjartan,2014-06-11T14:47:18Z,3,NA,NA,NA,NA,NA
18737,2852,103,NA,NA,10,NA,NA,FALSE,NA,100,25,29,112,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,asrun,2016-12-19T15:15:29Z,NA,NA,NA,NA,NA,NA,NA,NA
13906,1702,7,NA,NA,8,15,NA,FALSE,NA,100,2.5,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:40Z,NA,NA,3,NA,NA,NA,NA,NA
13908,1703,7,NA,NA,1,12,NA,TRUE,NA,100,15,NA,NA,NA,NA,NA,NA,68,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:40Z,NA,NA,4,NA,NA,NA,NA,NA
13909,1703,7,NA,NA,2,12,NA,TRUE,NA,100,15,NA,NA,NA,NA,NA,NA,60,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:40Z,NA,NA,4,NA,NA,NA,NA,NA
13910,1703,7,NA,NA,3,12,NA,TRUE,NA,100,7.5,NA,NA,NA,NA,NA,NA,65,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:40Z,NA,NA,4,NA,NA,NA,NA,NA
13911,1703,7,NA,NA,4,12,NA,TRUE,NA,100,15,NA,NA,NA,NA,NA,NA,73,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:40Z,NA,NA,4,NA,NA,NA,NA,NA
13912,1703,7,NA,NA,5,12,NA,TRUE,NA,100,15,NA,NA,NA,NA,NA,NA,68,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:40Z,NA,NA,4,NA,NA,NA,NA,NA
1981,318,7,NA,NA,1,16,NA,FALSE,NA,2,0,2,0,0,NA,NA,NA,40,NA,NA,10,Yfirlit: 9603  Smáreitur: 9608  Jarðvegssýni: 9609  Auka: ,NA,kjartan,2014-05-22T15:33:05Z,kjartan,2014-06-11T14:47:18Z,4,NA,NA,NA,NA,NA
1982,318,7,NA,NA,2,16,NA,FALSE,NA,7,7,0,4,0,NA,NA,NA,15,NA,NA,10,Yfirlit: 9604  Smáreitur:    Jarðvegssýni:    Auka: ,NA,kjartan,2014-05-22T15:33:05Z,kjartan,2014-06-11T14:47:18Z,4,NA,NA,NA,NA,NA
13913,1703,7,NA,NA,6,12,NA,TRUE,NA,100,15,NA,NA,NA,NA,NA,NA,73,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:40Z,NA,NA,4,NA,NA,NA,NA,NA
13914,1703,7,NA,NA,7,12,NA,TRUE,NA,100,15,NA,NA,NA,NA,NA,NA,63,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:40Z,NA,NA,4,NA,NA,NA,NA,NA
13915,1703,7,NA,NA,8,12,NA,TRUE,NA,99,7.5,NA,NA,NA,NA,NA,NA,68,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:40Z,NA,NA,4,NA,NA,NA,NA,NA
13917,1704,7,NA,NA,1,12,NA,TRUE,NA,100,7.5,NA,NA,NA,NA,NA,NA,70,NA,NA,9,NA,NA,kjartan,2015-02-10T13:26:40Z,NA,NA,4,NA,NA,NA,NA,NA
13918,1704,7,NA,NA,2,12,NA,TRUE,NA,100,2.5,NA,NA,NA,NA,NA,NA,60,NA,NA,8,NA,NA,kjartan,2015-02-10T13:26:40Z,NA,NA,4,NA,NA,NA,NA,NA
13919,1704,7,NA,NA,3,12,NA,TRUE,NA,100,2.5,NA,NA,NA,NA,NA,NA,58,NA,NA,8,NA,NA,kjartan,2015-02-10T13:26:40Z,NA,NA,4,NA,NA,NA,NA,NA
13920,1704,7,NA,NA,4,12,NA,TRUE,NA,100,2.5,NA,NA,NA,NA,NA,NA,58,NA,NA,8,NA,NA,kjartan,2015-02-10T13:26:40Z,NA,NA,4,NA,NA,NA,NA,NA
13921,1704,7,NA,NA,5,12,NA,TRUE,NA,100,7.5,NA,NA,NA,NA,NA,NA,85,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:40Z,NA,NA,4,NA,NA,NA,NA,NA
13922,1704,7,NA,NA,6,12,NA,TRUE,NA,100,15,NA,NA,NA,NA,NA,NA,73,NA,NA,9,NA,NA,kjartan,2015-02-10T13:26:40Z,NA,NA,4,NA,NA,NA,NA,NA
13923,1704,7,NA,NA,7,12,NA,TRUE,NA,100,25,NA,NA,NA,NA,NA,NA,110,NA,NA,9,NA,NA,kjartan,2015-02-10T13:26:41Z,NA,NA,4,NA,NA,NA,NA,NA
13924,1704,7,NA,NA,8,12,NA,TRUE,NA,100,15,NA,NA,NA,NA,NA,NA,100,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:41Z,NA,NA,4,NA,NA,NA,NA,NA
13926,1705,7,NA,NA,1,12,NA,FALSE,NA,100,2.5,NA,NA,NA,NA,NA,NA,55,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:41Z,NA,NA,3,NA,NA,NA,NA,NA
13927,1705,7,NA,NA,2,12,NA,FALSE,NA,99,2.5,NA,NA,NA,NA,NA,NA,60,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:41Z,NA,NA,3,NA,NA,NA,NA,NA
13928,1705,7,NA,NA,3,12,NA,FALSE,NA,100,7.5,NA,NA,NA,NA,NA,NA,60,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:41Z,NA,NA,3,NA,NA,NA,NA,NA
13929,1705,7,NA,NA,4,12,NA,FALSE,NA,100,7.5,NA,NA,NA,NA,NA,NA,58,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:41Z,NA,NA,4,NA,NA,NA,NA,NA
1983,318,7,NA,NA,3,16,NA,FALSE,NA,20,2,0,4,0,NA,NA,NA,55,NA,NA,10,Yfirlit: 9605  Smáreitur:    Jarðvegssýni:    Auka: ,NA,kjartan,2014-05-22T15:33:05Z,kjartan,2014-06-11T14:47:18Z,4,NA,NA,NA,NA,NA
1984,318,7,NA,NA,4,16,NA,FALSE,NA,10,0,0,0,0,NA,NA,NA,55,NA,NA,10,Yfirlit: 9606  Smáreitur:    Jarðvegssýni:    Auka: ,NA,kjartan,2014-05-22T15:33:05Z,kjartan,2014-06-11T14:47:18Z,4,NA,NA,NA,NA,NA
1985,318,7,NA,NA,5,16,NA,FALSE,NA,3,5,3,10,5,NA,NA,NA,55,NA,NA,10,Yfirlit: 9612  Smáreitur: 9610  Jarðvegssýni: 9611  Auka: ,NA,kjartan,2014-05-22T15:33:05Z,kjartan,2014-06-11T14:47:18Z,4,NA,NA,NA,NA,NA
1986,318,7,NA,NA,6,16,NA,FALSE,NA,4,0,0,0,1,NA,NA,NA,55,NA,NA,10,Yfirlit: 9607  Smáreitur:    Jarðvegssýni:    Auka: ,NA,kjartan,2014-05-22T15:33:05Z,kjartan,2014-06-11T14:47:18Z,4,NA,NA,NA,NA,NA
1987,318,7,NA,NA,7,16,NA,FALSE,NA,3,4,0,0,0,NA,NA,NA,45,NA,NA,10,NA,NA,kjartan,2014-05-22T15:33:05Z,kjartan,2014-06-11T14:47:18Z,4,NA,NA,NA,NA,NA
1988,318,7,NA,NA,8,16,NA,FALSE,NA,30,0,0,2,1,NA,NA,NA,50,NA,NA,10,NA,NA,kjartan,2014-05-22T15:33:05Z,kjartan,2014-06-11T14:47:18Z,4,NA,NA,NA,NA,NA
13930,1705,7,NA,NA,5,12,NA,FALSE,NA,100,2.5,NA,NA,NA,NA,NA,NA,48,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:41Z,NA,NA,4,NA,NA,NA,NA,NA
13931,1705,7,NA,NA,6,15,NA,FALSE,NA,100,7.5,NA,NA,NA,NA,NA,NA,65,NA,NA,8,NA,NA,kjartan,2015-02-10T13:26:41Z,NA,NA,4,NA,NA,NA,NA,NA
13932,1705,7,NA,NA,7,12,NA,FALSE,NA,100,2.5,NA,NA,NA,NA,NA,NA,43,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:41Z,NA,NA,4,NA,NA,NA,NA,NA
13933,1705,7,NA,NA,8,15,NA,FALSE,NA,100,2.5,NA,NA,NA,NA,NA,NA,53,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:41Z,NA,NA,3,NA,NA,NA,NA,NA
13935,1706,9,NA,NA,1,12,NA,FALSE,NA,100,15,NA,NA,NA,NA,NA,NA,75,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:41Z,NA,NA,4,NA,NA,NA,NA,NA
13936,1706,9,NA,NA,2,12,NA,FALSE,NA,100,15,NA,NA,NA,NA,NA,NA,98,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:41Z,NA,NA,4,NA,NA,NA,NA,NA
13937,1706,9,NA,NA,3,12,NA,FALSE,NA,100,55,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:41Z,NA,NA,4,NA,NA,NA,NA,NA
18742,2853,103,NA,NA,1,NA,NA,FALSE,NA,100,60,46,38,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,asrun,2016-12-19T15:48:59Z,asrun,2016-12-19T15:49:29Z,NA,NA,NA,NA,NA,NA
1999,320,7,NA,NA,1,14,NA,FALSE,NA,60,2,2,0,1,NA,NA,NA,10,NA,NA,10,Yfirlit: 9653  Smáreitur: 9654  Jarðvegssýni: 9655  Auka: ,NA,kjartan,2014-05-22T15:33:06Z,kjartan,2014-06-11T14:47:18Z,4,NA,NA,NA,NA,NA
2000,320,7,NA,NA,2,14,NA,FALSE,NA,50,0,0,1,2,NA,NA,NA,10,NA,NA,10,NA,NA,kjartan,2014-05-22T15:33:06Z,kjartan,2014-06-11T14:47:18Z,4,NA,NA,NA,NA,NA
2001,320,7,NA,NA,3,14,NA,FALSE,NA,60,0,1,0,0,NA,NA,NA,10,NA,NA,10,NA,NA,kjartan,2014-05-22T15:33:06Z,kjartan,2014-06-11T14:47:18Z,4,NA,NA,NA,NA,NA
2002,320,7,NA,NA,4,14,NA,FALSE,NA,60,0,2,1,0,NA,NA,NA,10,NA,NA,10,NA,NA,kjartan,2014-05-22T15:33:06Z,kjartan,2014-06-11T14:47:18Z,4,NA,NA,NA,NA,NA
2003,320,7,NA,NA,5,14,NA,FALSE,NA,55,1,0,3,1,NA,NA,NA,10,NA,NA,10,Yfirlit: 9658  Smáreitur: 9656  Jarðvegssýni: 9657  Auka: ,NA,kjartan,2014-05-22T15:33:06Z,kjartan,2014-06-11T14:47:18Z,4,NA,NA,NA,NA,NA
2004,320,7,NA,NA,6,14,NA,FALSE,NA,55,0,14,1,1,NA,NA,NA,10,NA,NA,10,NA,NA,kjartan,2014-05-22T15:33:06Z,kjartan,2014-06-11T14:47:18Z,4,NA,NA,NA,NA,NA
2005,320,7,NA,NA,7,14,NA,FALSE,NA,40,0,0,4,2,NA,NA,NA,10,NA,NA,10,NA,NA,kjartan,2014-05-22T15:33:06Z,kjartan,2014-06-11T14:47:18Z,4,NA,NA,NA,NA,NA
2006,320,7,NA,NA,8,14,NA,FALSE,NA,65,0,0,5,3,NA,NA,NA,10,NA,NA,10,NA,NA,kjartan,2014-05-22T15:33:06Z,kjartan,2014-06-11T14:47:18Z,4,NA,NA,NA,NA,NA
2008,321,7,NA,NA,1,14,NA,FALSE,NA,98,1,2,2,1,NA,NA,NA,10,NA,NA,10,Yfirlit: 9648  Smáreitur: 9649  Jarðvegssýni: 9650  Auka: ,NA,kjartan,2014-05-22T15:33:06Z,kjartan,2014-06-11T14:47:18Z,4,NA,NA,NA,NA,NA
2009,321,7,NA,NA,2,14,NA,FALSE,NA,85,4,1,4,2,NA,NA,NA,10,NA,NA,10,NA,NA,kjartan,2014-05-22T15:33:06Z,kjartan,2014-06-11T14:47:18Z,4,NA,NA,NA,NA,NA
2010,321,7,NA,NA,3,14,NA,FALSE,NA,97,2,5,3,1,NA,NA,NA,10,NA,NA,10,NA,NA,kjartan,2014-05-22T15:33:06Z,kjartan,2014-06-11T14:47:18Z,4,NA,NA,NA,NA,NA
2011,321,7,NA,NA,4,14,NA,FALSE,NA,99,4,1,1,1,NA,NA,NA,10,NA,NA,10,NA,NA,kjartan,2014-05-22T15:33:06Z,kjartan,2014-06-11T14:47:18Z,4,NA,NA,NA,NA,NA
2012,321,7,NA,NA,5,14,NA,FALSE,NA,97,1,1,2,1,NA,NA,NA,10,NA,NA,10,Yfirlit: 9647  Smáreitur: 9651  Jarðvegssýni: 9652  Auka: ,NA,kjartan,2014-05-22T15:33:06Z,kjartan,2014-06-11T14:47:18Z,4,NA,NA,NA,NA,NA
2013,321,7,NA,NA,6,14,NA,FALSE,NA,95,1,1,1,1,NA,NA,NA,10,NA,NA,10,NA,NA,kjartan,2014-05-22T15:33:06Z,kjartan,2014-06-11T14:47:18Z,4,NA,NA,NA,NA,NA
2014,321,7,NA,NA,7,14,NA,FALSE,NA,98,3,2,1,5,NA,NA,NA,10,NA,NA,10,NA,NA,kjartan,2014-05-22T15:33:06Z,kjartan,2014-06-11T14:47:18Z,4,NA,NA,NA,NA,NA
2015,321,7,NA,NA,8,14,NA,FALSE,NA,95,2,1,1,1,NA,NA,NA,10,NA,NA,10,NA,NA,kjartan,2014-05-22T15:33:06Z,kjartan,2014-06-11T14:47:18Z,4,NA,NA,NA,NA,NA
13938,1706,9,NA,NA,4,12,NA,FALSE,NA,100,45,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:41Z,NA,NA,4,NA,NA,NA,NA,NA
13939,1706,9,NA,NA,5,12,NA,FALSE,NA,2,2.5,NA,NA,NA,NA,NA,NA,3,NA,NA,7,NA,NA,kjartan,2015-02-10T13:26:41Z,NA,NA,4,NA,NA,NA,NA,NA
13940,1706,9,NA,NA,6,12,NA,FALSE,NA,1,2.5,NA,NA,NA,NA,NA,NA,5,NA,NA,7,NA,NA,kjartan,2015-02-10T13:26:41Z,NA,NA,4,NA,NA,NA,NA,NA
13941,1706,9,NA,NA,7,12,NA,FALSE,NA,100,2.5,NA,NA,NA,NA,NA,NA,38,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:41Z,NA,NA,4,NA,NA,NA,NA,NA
13942,1706,9,NA,NA,8,12,NA,FALSE,NA,100,2.5,NA,NA,NA,NA,NA,NA,40,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:41Z,NA,NA,4,NA,NA,NA,NA,NA
13944,1707,7,NA,NA,1,12,NA,FALSE,NA,100,2.5,NA,NA,NA,NA,NA,NA,75,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:41Z,NA,NA,3,NA,NA,NA,NA,NA
13945,1707,7,NA,NA,2,12,NA,FALSE,NA,100,7.5,NA,NA,NA,NA,NA,NA,63,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:41Z,NA,NA,3,NA,NA,NA,NA,NA
13946,1707,7,NA,NA,3,12,NA,FALSE,NA,100,2.5,NA,NA,NA,NA,NA,NA,53,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:41Z,NA,NA,2,NA,NA,NA,NA,NA
13947,1707,7,NA,NA,4,2,NA,FALSE,NA,100,7.5,NA,NA,NA,NA,NA,NA,55,NA,NA,8,NA,NA,kjartan,2015-02-10T13:26:41Z,NA,NA,3,NA,NA,NA,NA,NA
13948,1707,7,NA,NA,5,15,NA,FALSE,NA,15,2.5,NA,NA,NA,NA,NA,NA,58,NA,NA,7,NA,NA,kjartan,2015-02-10T13:26:41Z,NA,NA,2,NA,NA,NA,NA,NA
13949,1707,7,NA,NA,6,12,NA,FALSE,NA,85,7.5,NA,NA,NA,NA,NA,NA,100,NA,NA,8,NA,NA,kjartan,2015-02-10T13:26:41Z,NA,NA,4,NA,NA,NA,NA,NA
13950,1707,7,NA,NA,7,12,NA,FALSE,NA,100,7.5,NA,NA,NA,NA,NA,NA,65,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:41Z,NA,NA,3,NA,NA,NA,NA,NA
13951,1707,7,NA,NA,8,12,NA,FALSE,NA,100,7.5,NA,NA,NA,NA,NA,NA,48,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:41Z,NA,NA,3,NA,NA,NA,NA,NA
13953,1708,9,NA,NA,1,12,NA,FALSE,NA,100,35,NA,NA,NA,NA,NA,NA,70,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:41Z,NA,NA,4,NA,NA,NA,NA,NA
18743,2853,103,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,asrun,2016-12-19T15:49:39Z,NA,NA,NA,NA,NA,NA,NA,NA
13954,1708,9,NA,NA,2,12,NA,FALSE,NA,100,35,NA,NA,NA,NA,NA,NA,58,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:41Z,NA,NA,4,NA,NA,NA,NA,NA
13955,1708,9,NA,NA,3,12,NA,FALSE,NA,100,35,NA,NA,NA,NA,NA,NA,63,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:41Z,NA,NA,4,NA,NA,NA,NA,NA
13956,1708,9,NA,NA,4,12,NA,FALSE,NA,100,25,NA,NA,NA,NA,NA,NA,25,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:41Z,NA,NA,4,NA,NA,NA,NA,NA
13957,1708,9,NA,NA,5,12,NA,FALSE,NA,100,15,NA,NA,NA,NA,NA,NA,55,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:41Z,NA,NA,4,NA,NA,NA,NA,NA
18744,2853,103,NA,NA,2,NA,NA,FALSE,NA,100,68,37,53,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,asrun,2016-12-19T15:49:59Z,NA,NA,NA,NA,NA,NA,NA,NA
5326,689,24,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kjartan,2014-05-28T14:40:49Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
12836,1583,9,NA,NA,0,16,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,kjartan,2015-02-10T13:26:17Z,kjartan,2016-06-08T11:25:05Z,4,NA,NA,NA,NA,NA
13958,1708,9,NA,NA,6,12,NA,FALSE,NA,100,15,NA,NA,NA,NA,NA,NA,13,NA,NA,9,NA,NA,kjartan,2015-02-10T13:26:41Z,NA,NA,4,NA,NA,NA,NA,NA
13959,1708,9,NA,NA,7,12,NA,FALSE,NA,99,15,NA,NA,NA,NA,NA,NA,40,NA,NA,9,NA,NA,kjartan,2015-02-10T13:26:41Z,NA,NA,4,NA,NA,NA,NA,NA
13960,1708,9,NA,NA,8,12,NA,FALSE,NA,100,15,NA,NA,NA,NA,NA,NA,78,NA,NA,7,NA,NA,kjartan,2015-02-10T13:26:41Z,NA,NA,4,NA,NA,NA,NA,NA
9275,790,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.5,NA,NA,NA,NA,kjartan,2014-06-11T14:48:26Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
13962,1709,7,NA,NA,1,16,NA,FALSE,NA,100,15,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:41Z,NA,NA,4,NA,NA,NA,NA,NA
13963,1709,7,NA,NA,2,16,NA,TRUE,NA,80,15,NA,NA,NA,NA,NA,NA,53,NA,NA,9,NA,NA,kjartan,2015-02-10T13:26:41Z,NA,NA,4,NA,NA,NA,NA,NA
13964,1709,7,NA,NA,3,16,NA,FALSE,NA,98,7.5,NA,NA,NA,NA,NA,NA,93,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:41Z,NA,NA,4,NA,NA,NA,NA,NA
13965,1709,7,NA,NA,4,12,NA,FALSE,NA,100,15,NA,NA,NA,NA,NA,NA,63,NA,NA,8,NA,NA,kjartan,2015-02-10T13:26:41Z,NA,NA,4,NA,NA,NA,NA,NA
13966,1709,7,NA,NA,5,12,NA,FALSE,NA,100,15,NA,NA,NA,NA,NA,NA,40,NA,NA,9,NA,NA,kjartan,2015-02-10T13:26:41Z,NA,NA,4,NA,NA,NA,NA,NA
13967,1709,7,NA,NA,6,12,NA,FALSE,NA,93,45,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:41Z,NA,NA,4,NA,NA,NA,NA,NA
13968,1709,7,NA,NA,7,12,NA,FALSE,NA,98,45,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:41Z,NA,NA,4,NA,NA,NA,NA,NA
13969,1709,7,NA,NA,8,12,NA,FALSE,NA,95,15,NA,NA,NA,NA,NA,NA,115,NA,NA,9,NA,NA,kjartan,2015-02-10T13:26:41Z,NA,NA,4,NA,NA,NA,NA,NA
9276,791,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.4,NA,NA,NA,NA,kjartan,2014-06-11T14:48:26Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
12845,1584,7,NA,NA,0,16,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,kjartan,2015-02-10T13:26:18Z,kjartan,2016-06-08T11:25:05Z,4,NA,NA,NA,NA,NA
18746,2853,103,NA,NA,4,NA,NA,FALSE,NA,100,55,44,37,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,asrun,2016-12-19T15:50:29Z,NA,NA,NA,NA,NA,NA,NA,NA
18747,2853,103,NA,NA,5,NA,NA,FALSE,NA,100,58,60,60,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,asrun,2016-12-19T15:50:49Z,NA,NA,NA,NA,NA,NA,NA,NA
18748,2853,103,NA,NA,6,NA,NA,FALSE,NA,100,40,30,38,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,asrun,2016-12-19T15:51:09Z,asrun,2017-01-05T19:25:18Z,NA,NA,NA,NA,NA,NA
13971,1710,9,NA,NA,1,12,NA,TRUE,NA,100,7.5,NA,NA,NA,NA,NA,NA,70,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:42Z,NA,NA,4,NA,NA,NA,NA,NA
13972,1710,9,NA,NA,2,12,NA,TRUE,NA,100,7.5,NA,NA,NA,NA,NA,NA,83,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:42Z,NA,NA,4,NA,NA,NA,NA,NA
13973,1710,9,NA,NA,3,12,NA,TRUE,NA,100,2.5,NA,NA,NA,NA,NA,NA,73,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:42Z,NA,NA,3,NA,NA,NA,NA,NA
13974,1710,9,NA,NA,4,12,NA,TRUE,NA,100,2.5,NA,NA,NA,NA,NA,NA,70,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:42Z,NA,NA,3,NA,NA,NA,NA,NA
13975,1710,9,NA,NA,5,12,NA,TRUE,NA,100,7.5,NA,NA,NA,NA,NA,NA,53,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:42Z,NA,NA,4,NA,NA,NA,NA,NA
13976,1710,9,NA,NA,6,12,NA,FALSE,NA,80,2.5,NA,NA,NA,NA,NA,NA,115,NA,NA,7,NA,NA,kjartan,2015-02-10T13:26:42Z,NA,NA,3,NA,NA,NA,NA,NA
13977,1710,9,NA,NA,7,12,NA,FALSE,NA,90,7.5,NA,NA,NA,NA,NA,NA,115,NA,NA,7,NA,NA,kjartan,2015-02-10T13:26:42Z,NA,NA,3,NA,NA,NA,NA,NA
13978,1710,9,NA,NA,8,12,NA,TRUE,NA,100,7.5,NA,NA,NA,NA,NA,NA,68,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:42Z,NA,NA,4,NA,NA,NA,NA,NA
18749,2853,103,NA,NA,7,NA,NA,FALSE,NA,100,60,53,64,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,asrun,2016-12-19T15:51:19Z,NA,NA,NA,NA,NA,NA,NA,NA
13980,1711,9,NA,NA,1,12,NA,TRUE,NA,100,7.5,NA,NA,NA,NA,NA,NA,65,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:42Z,NA,NA,4,NA,NA,NA,NA,NA
13981,1711,9,NA,NA,2,12,NA,TRUE,NA,100,7.5,NA,NA,NA,NA,NA,NA,73,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:42Z,NA,NA,4,NA,NA,NA,NA,NA
13982,1711,9,NA,NA,3,12,NA,TRUE,NA,100,2.5,NA,NA,NA,NA,NA,NA,73,NA,NA,8,NA,NA,kjartan,2015-02-10T13:26:42Z,NA,NA,4,NA,NA,NA,NA,NA
13983,1711,9,NA,NA,4,12,NA,TRUE,NA,100,7.5,NA,NA,NA,NA,NA,NA,73,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:42Z,NA,NA,4,NA,NA,NA,NA,NA
13984,1711,9,NA,NA,5,12,NA,TRUE,NA,100,7.5,NA,NA,NA,NA,NA,NA,68,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:42Z,NA,NA,4,NA,NA,NA,NA,NA
13985,1711,9,NA,NA,6,12,NA,TRUE,NA,100,7.5,NA,NA,NA,NA,NA,NA,80,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:42Z,NA,NA,4,NA,NA,NA,NA,NA
13986,1711,9,NA,NA,7,12,NA,TRUE,NA,100,7.5,NA,NA,NA,NA,NA,NA,100,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:42Z,NA,NA,4,NA,NA,NA,NA,NA
13987,1711,9,NA,NA,8,12,NA,TRUE,NA,30,7.5,NA,NA,NA,NA,NA,NA,83,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:42Z,NA,NA,4,NA,NA,NA,NA,NA
13989,1712,7,NA,NA,1,12,NA,TRUE,NA,100,25,NA,NA,NA,NA,NA,NA,88,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:42Z,NA,NA,4,NA,NA,NA,NA,NA
13990,1712,7,NA,NA,2,12,NA,TRUE,NA,100,25,NA,NA,NA,NA,NA,NA,63,NA,NA,10,NA,NA,kjartan,2015-02-10T13:26:42Z,NA,NA,4,NA,NA,NA,NA,NA
18750,2853,103,NA,NA,8,NA,NA,FALSE,NA,100,69,70,66,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,asrun,2016-12-19T15:51:39Z,NA,NA,NA,NA,NA,NA,NA,NA
2062,327,7,NA,NA,1,15,NA,FALSE,NA,15,0,0,0,2,NA,NA,NA,115,NA,NA,7,Yfirlit: 9671  Smáreitur: 9674  Jarðvegssýni: 9675  Auka: 4772,NA,kjartan,2014-05-22T15:33:07Z,kjartan,2014-06-11T14:47:18Z,4,NA,NA,NA,NA,NA
2063,327,7,NA,NA,2,15,NA,FALSE,NA,25,11,5,6,0,NA,NA,NA,115,NA,NA,9,NA,NA,kjartan,2014-05-22T15:33:07Z,kjartan,2014-06-11T14:47:18Z,4,NA,NA,NA,NA,NA
