id,plot_id,image_path,comments,insert_user,insert_time,update_user,update_time
551,3043,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordausturland/Melrakkasletta/Vistgerðir/2023 MS-30-2/IMG_7601.JPG.info,NA,nna.stella,2023-12-15T08:15:13Z,NA,NA
552,3043,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordausturland/Melrakkasletta/Vistgerðir/2023 MS-30-2/IMG_7602.JPG.info,NA,nna.stella,2023-12-15T08:15:16Z,NA,NA
553,3043,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordausturland/Melrakkasletta/Vistgerðir/2023 MS-30-2/IMG_7603.JPG.info,NA,nna.stella,2023-12-15T08:15:19Z,NA,NA
554,3043,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordausturland/Melrakkasletta/Vistgerðir/2023 MS-30-2/IMG_7604.JPG.info,NA,nna.stella,2023-12-15T08:15:22Z,NA,NA
555,3043,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordausturland/Melrakkasletta/Vistgerðir/2023 MS-30-2/IMG_7605.JPG.info,NA,nna.stella,2023-12-15T08:15:37Z,NA,NA
556,3043,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordausturland/Melrakkasletta/Vistgerðir/2023 MS-30-2/IMG_7606.JPG.info,NA,nna.stella,2023-12-15T08:15:41Z,NA,NA
557,3042,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordausturland/Melrakkasletta/Vistgerðir/2023 MS-42-03/IMG_7588.JPG.info,NA,nna.stella,2023-12-15T08:16:04Z,NA,NA
558,3042,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordausturland/Melrakkasletta/Vistgerðir/2023 MS-42-03/IMG_7587.JPG.info,NA,nna.stella,2023-12-15T08:16:19Z,NA,NA
559,3042,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordausturland/Melrakkasletta/Vistgerðir/2023 MS-42-03/IMG_7589.JPG.info,NA,nna.stella,2023-12-15T08:16:24Z,NA,NA
850,3104,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Austurland/Vesturöræfi/KVV00/IMG_1786.JPG.info,NA,na.margret,2024-09-18T09:36:56Z,NA,NA
560,3042,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordausturland/Melrakkasletta/Vistgerðir/2023 MS-42-03/IMG_7590.JPG.info,NA,nna.stella,2023-12-15T08:16:27Z,NA,NA
561,3042,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordausturland/Melrakkasletta/Vistgerðir/2023 MS-42-03/IMG_7591.JPG.info,NA,nna.stella,2023-12-15T08:16:30Z,NA,NA
562,3042,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordausturland/Melrakkasletta/Vistgerðir/2023 MS-42-03/IMG_7592.JPG.info,NA,nna.stella,2023-12-15T08:16:34Z,NA,NA
563,3044,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordausturland/Melrakkasletta/Vistgerðir/2023 MS-42-04/IMG_7616.JPG.info,NA,nna.stella,2023-12-15T08:16:48Z,NA,NA
564,3044,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordausturland/Melrakkasletta/Vistgerðir/2023 MS-42-04/IMG_7617.JPG.info,NA,nna.stella,2023-12-15T08:16:51Z,NA,NA
565,3044,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordausturland/Melrakkasletta/Vistgerðir/2023 MS-42-04/IMG_7618.JPG.info,NA,nna.stella,2023-12-15T08:16:53Z,NA,NA
566,3044,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordausturland/Melrakkasletta/Vistgerðir/2023 MS-42-04/IMG_7619.JPG.info,NA,nna.stella,2023-12-15T08:16:56Z,NA,NA
567,3044,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordausturland/Melrakkasletta/Vistgerðir/2023 MS-42-04/IMG_7620.JPG.info,NA,nna.stella,2023-12-15T08:16:59Z,NA,NA
568,3044,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordausturland/Melrakkasletta/Vistgerðir/2023 MS-42-04/IMG_7621.JPG.info,NA,nna.stella,2023-12-15T08:17:01Z,NA,NA
569,3045,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordausturland/Melrakkasletta/Vistgerðir/2023 MS-40-03/IMG_7630.JPG.info,NA,nna.stella,2023-12-15T08:17:16Z,NA,NA
570,3045,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordausturland/Melrakkasletta/Vistgerðir/2023 MS-40-03/IMG_7631.JPG.info,NA,nna.stella,2023-12-15T08:17:18Z,NA,NA
571,3045,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordausturland/Melrakkasletta/Vistgerðir/2023 MS-40-03/IMG_7632.JPG.info,NA,nna.stella,2023-12-15T08:17:20Z,NA,NA
572,3045,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordausturland/Melrakkasletta/Vistgerðir/2023 MS-40-03/IMG_7633.JPG.info,NA,nna.stella,2023-12-15T08:17:23Z,NA,NA
573,3045,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordausturland/Melrakkasletta/Vistgerðir/2023 MS-40-03/IMG_7634.JPG.info,NA,nna.stella,2023-12-15T08:17:25Z,NA,NA
574,3045,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordausturland/Melrakkasletta/Vistgerðir/2023 MS-40-03/IMG_7635.JPG.info,NA,nna.stella,2023-12-15T08:17:28Z,NA,NA
575,3046,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordausturland/Melrakkasletta/Vistgerðir/2023 MS-40-01/IMG_7647.JPG.info,NA,nna.stella,2023-12-15T08:17:39Z,NA,NA
576,3046,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordausturland/Melrakkasletta/Vistgerðir/2023 MS-40-01/IMG_7648.JPG.info,NA,nna.stella,2023-12-15T08:17:42Z,NA,NA
577,3046,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordausturland/Melrakkasletta/Vistgerðir/2023 MS-40-01/IMG_7649.JPG.info,NA,nna.stella,2023-12-15T08:17:45Z,NA,NA
578,3046,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordausturland/Melrakkasletta/Vistgerðir/2023 MS-40-01/IMG_7650.JPG.info,NA,nna.stella,2023-12-15T08:17:47Z,NA,NA
579,3046,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordausturland/Melrakkasletta/Vistgerðir/2023 MS-40-01/IMG_7651.JPG.info,NA,nna.stella,2023-12-15T08:17:50Z,NA,NA
580,3046,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordausturland/Melrakkasletta/Vistgerðir/2023 MS-40-01/IMG_7652.JPG.info,NA,nna.stella,2023-12-15T08:17:52Z,NA,NA
581,3070,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Vesturland/Álftanes/_07A4875 - Álftanes upphafspunktur.JPG.info,NA,nsv.jakob,2024-02-22T09:33:42Z,NA,NA
582,3070,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Vesturland/Álftanes/_07A4876 - Álftanes miðja.JPG.info,NA,nsv.jakob,2024-02-22T09:34:42Z,NA,NA
583,3070,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Vesturland/Álftanes/907A4877 - Álftanes miðja.JPG.info,NA,nsv.jakob,2024-02-22T09:35:12Z,NA,NA
584,3070,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Vesturland/Álftanes/907A4878 - Álftanes miðja.JPG.info,NA,nsv.jakob,2024-02-22T09:35:12Z,NA,NA
585,3070,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Vesturland/Álftanes/907A4879 - Álftanes miðja.JPG.info,NA,nsv.jakob,2024-02-22T09:35:42Z,NA,NA
586,3070,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Vesturland/Álftanes/907A4880 - Álftanes miðja.JPG.info,NA,nsv.jakob,2024-02-22T09:36:12Z,NA,NA
587,3070,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Vesturland/Álftanes/907A4881 - Álftanes lokapunktur.JPG.info,NA,nsv.jakob,2024-02-22T09:36:32Z,NA,NA
588,3070,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Vesturland/Álftanes/907A4881_crop - Álftanes lokapunktur.jpg.info,NA,nsv.jakob,2024-02-22T09:36:42Z,NA,NA
589,3072,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Vesturland/Hofgarðar í Staðarsveit/20230723/907A7916 - Hofgarðar upphafspunktur.JPG.info,NA,nsv.jakob,2024-02-28T08:31:10Z,NA,NA
590,3072,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Vesturland/Hofgarðar í Staðarsveit/20230723/907A7917 - Hofgarðar miðja.JPG.info,NA,nsv.jakob,2024-02-28T08:31:40Z,NA,NA
591,3072,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Vesturland/Hofgarðar í Staðarsveit/20230723/907A7918 - Hofgarðar miðja.JPG.info,NA,nsv.jakob,2024-02-28T08:33:10Z,NA,NA
592,3072,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Vesturland/Hofgarðar í Staðarsveit/20230723/907A7919 - Hofgarðar miðja.JPG.info,NA,nsv.jakob,2024-02-28T08:33:27Z,NA,NA
593,3072,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Vesturland/Hofgarðar í Staðarsveit/20230723/907A7920 - Hofgarðar miðja.JPG.info,NA,nsv.jakob,2024-02-28T08:33:53Z,NA,NA
594,3072,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Vesturland/Hofgarðar í Staðarsveit/20230723/907A7921 - Hofgarðar miðja.JPG.info,NA,nsv.jakob,2024-02-28T08:34:06Z,NA,NA
595,3072,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Vesturland/Hofgarðar í Staðarsveit/20230723/907A7922 - Hofgarðar lokapunktur.JPG.info,NA,nsv.jakob,2024-02-28T08:35:03Z,NA,NA
596,3073,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Vesturland/Skógarnes/SN-59-02Y/20230704/907A4907 - Skógarnes SN-59-02Y upphafspunktur.JPG.info,NA,nsv.jakob,2024-02-28T09:04:10Z,NA,NA
597,3073,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Vesturland/Skógarnes/SN-59-02Y/20230704/907A4908 - Skógarnes SN-59-02Y miðja.JPG.info,NA,nsv.jakob,2024-02-28T09:04:36Z,NA,NA
598,3073,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Vesturland/Skógarnes/SN-59-02Y/20230704/907A4909 - Skógarnes SN-59-02Y miðja.JPG.info,NA,nsv.jakob,2024-02-28T09:04:40Z,NA,NA
599,3073,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Vesturland/Skógarnes/SN-59-02Y/20230704/907A4910 - Skógarnes SN-59-02Y miðja.JPG.info,NA,nsv.jakob,2024-02-28T09:05:02Z,NA,NA
600,3073,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Vesturland/Skógarnes/SN-59-02Y/20230704/907A4911 - Skógarnes SN-59-02Y miðja.JPG.info,NA,nsv.jakob,2024-02-28T09:05:10Z,NA,NA
601,3073,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Vesturland/Skógarnes/SN-59-02Y/20230704/907A4912 - Skógarnes SN-59-02Y lokapunktur.JPG.info,NA,nsv.jakob,2024-02-28T09:05:26Z,NA,NA
602,3073,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Vesturland/Skógarnes/SN-59-02Y/20230704/907A4906.JPG.info,NA,nsv.jakob,2024-02-28T09:05:36Z,NA,NA
603,3074,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Vesturland/Skógarnes/SN-59-05X/20230704/907A4935 - Skógarnes SN-59-05X upphafspunktur.JPG.info,NA,nsv.jakob,2024-02-28T09:17:40Z,NA,NA
604,3074,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Vesturland/Skógarnes/SN-59-05X/20230704/907A4929 - Skógarnes SN-59-05X miðja.JPG.info,NA,nsv.jakob,2024-02-28T09:18:10Z,NA,NA
605,3074,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Vesturland/Skógarnes/SN-59-05X/20230704/907A4930 - Skógarnes SN-59-05X miðja.JPG.info,NA,nsv.jakob,2024-02-28T09:18:36Z,NA,NA
606,3074,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Vesturland/Skógarnes/SN-59-05X/20230704/907A4931 - Skógarnes SN-59-05X miðja.JPG.info,NA,nsv.jakob,2024-02-28T09:18:40Z,NA,NA
607,3074,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Vesturland/Skógarnes/SN-59-05X/20230704/907A4932 - Skógarnes SN-59-05X miðja.JPG.info,NA,nsv.jakob,2024-02-28T09:18:59Z,NA,NA
608,3074,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Vesturland/Skógarnes/SN-59-05X/20230704/907A4934 - Skógarnes SN-59-05X lokapunktur.JPG.info,NA,nsv.jakob,2024-02-28T09:19:10Z,NA,NA
609,3071,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Vesturland/Melur/20230726/907A7936.JPG.info,NA,nsv.jakob,2024-03-01T08:19:42Z,NA,NA
610,3071,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Vesturland/Melur/20230726/907A7937 - Melur upphafspunktur.JPG.info,NA,nsv.jakob,2024-03-01T08:19:46Z,NA,NA
611,3071,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Vesturland/Melur/20230726/907A7938 - Melur miðja.JPG.info,NA,nsv.jakob,2024-03-01T08:20:09Z,NA,NA
612,3071,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Vesturland/Melur/20230726/907A7939 - Melur miðja.JPG.info,NA,nsv.jakob,2024-03-01T08:20:16Z,NA,NA
613,3071,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Vesturland/Melur/20230726/907A7940 - Melur miðja.JPG.info,NA,nsv.jakob,2024-03-01T08:20:24Z,NA,NA
614,3071,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Vesturland/Melur/20230726/907A7941 - Melur miðja.JPG.info,NA,nsv.jakob,2024-03-01T08:20:30Z,NA,NA
615,3071,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Vesturland/Melur/20230726/907A7942 - Melur lokapunktur.JPG.info,NA,nsv.jakob,2024-03-01T08:20:42Z,NA,NA
616,3076,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Melrakkasletta/Vistgerðir/2022 MS-42-01/IMG_6689.JPG.info,NA,nna.stella,2024-05-29T08:32:20Z,NA,NA
617,3076,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Melrakkasletta/Vistgerðir/2022 MS-42-01/IMG_6690.JPG.info,NA,nna.stella,2024-05-29T08:32:24Z,NA,NA
618,3076,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Melrakkasletta/Vistgerðir/2022 MS-42-01/IMG_6686.JPG.info,NA,nna.stella,2024-05-29T08:32:27Z,NA,NA
619,3076,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Melrakkasletta/Vistgerðir/2022 MS-42-01/IMG_6688.JPG.info,NA,nna.stella,2024-05-29T08:32:30Z,NA,NA
620,3076,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Melrakkasletta/Vistgerðir/2022 MS-42-01/IMG_6687.JPG.info,NA,nna.stella,2024-05-29T08:32:33Z,NA,NA
621,3076,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Melrakkasletta/Vistgerðir/2022 MS-42-01/IMG_6685.JPG.info,NA,nna.stella,2024-05-29T08:32:35Z,NA,NA
622,3078,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Melrakkasletta/Vistgerðir/2022 MS-65-01/IMG_6657.JPG.info,NA,nna.stella,2024-05-29T08:34:45Z,NA,NA
623,3078,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Melrakkasletta/Vistgerðir/2022 MS-65-01/IMG_6658.JPG.info,NA,nna.stella,2024-05-29T08:34:49Z,NA,NA
624,3078,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Melrakkasletta/Vistgerðir/2022 MS-65-01/IMG_6659.JPG.info,NA,nna.stella,2024-05-29T08:34:51Z,NA,NA
625,3078,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Melrakkasletta/Vistgerðir/2022 MS-65-01/IMG_6661.JPG.info,NA,nna.stella,2024-05-29T08:34:54Z,NA,NA
626,3078,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Melrakkasletta/Vistgerðir/2022 MS-65-01/IMG_6660.JPG.info,NA,nna.stella,2024-05-29T08:34:56Z,NA,NA
627,3078,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Melrakkasletta/Vistgerðir/2022 MS-65-01/IMG_6662.JPG.info,NA,nna.stella,2024-05-29T08:34:59Z,NA,NA
628,3077,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Melrakkasletta/Vistgerðir/2022 MS-42-02/IMG_6676.JPG.info,NA,nna.stella,2024-05-29T08:36:31Z,NA,NA
629,3077,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Melrakkasletta/Vistgerðir/2022 MS-42-02/IMG_6675.JPG.info,NA,nna.stella,2024-05-29T08:36:34Z,NA,NA
630,3077,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Melrakkasletta/Vistgerðir/2022 MS-42-02/IMG_6674.JPG.info,NA,nna.stella,2024-05-29T08:36:36Z,NA,NA
631,3077,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Melrakkasletta/Vistgerðir/2022 MS-42-02/IMG_6673.JPG.info,NA,nna.stella,2024-05-29T08:36:40Z,NA,NA
632,3077,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Melrakkasletta/Vistgerðir/2022 MS-42-02/IMG_6672.JPG.info,NA,nna.stella,2024-05-29T08:36:44Z,NA,NA
851,3104,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Austurland/Vesturöræfi/KVV00/IMG_1787.JPG.info,NA,na.margret,2024-09-18T09:37:00Z,NA,NA
633,3077,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Melrakkasletta/Vistgerðir/2022 MS-42-02/IMG_6671.JPG.info,NA,nna.stella,2024-05-29T08:36:46Z,NA,NA
634,3079,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Melrakkasletta/Vistgerðir/2022 MS-65-03/IMG_6648.JPG.info,NA,nna.stella,2024-05-29T08:38:41Z,NA,NA
635,3079,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Melrakkasletta/Vistgerðir/2022 MS-65-03/IMG_6647.JPG.info,NA,nna.stella,2024-05-29T08:38:43Z,NA,NA
636,3079,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Melrakkasletta/Vistgerðir/2022 MS-65-03/IMG_6646.JPG.info,NA,nna.stella,2024-05-29T08:38:46Z,NA,NA
637,3079,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Melrakkasletta/Vistgerðir/2022 MS-65-03/IMG_6645.JPG.info,NA,nna.stella,2024-05-29T08:38:48Z,NA,NA
638,3079,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Melrakkasletta/Vistgerðir/2022 MS-65-03/IMG_6644.JPG.info,NA,nna.stella,2024-05-29T08:38:50Z,NA,NA
639,3079,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Melrakkasletta/Vistgerðir/2022 MS-65-03/IMG_6643.JPG.info,NA,nna.stella,2024-05-29T08:38:53Z,NA,NA
640,3080,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Melrakkasletta/Vistgerðir/2022 MS-65-04/IMG_6634.JPG.info,NA,nna.stella,2024-05-29T08:40:27Z,NA,NA
641,3080,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Melrakkasletta/Vistgerðir/2022 MS-65-04/IMG_6632.JPG.info,NA,nna.stella,2024-05-29T08:40:30Z,NA,NA
642,3080,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Melrakkasletta/Vistgerðir/2022 MS-65-04/IMG_6633.JPG.info,NA,nna.stella,2024-05-29T08:40:32Z,NA,NA
643,3080,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Melrakkasletta/Vistgerðir/2022 MS-65-04/IMG_6630.JPG.info,NA,nna.stella,2024-05-29T08:40:35Z,NA,NA
644,3080,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Melrakkasletta/Vistgerðir/2022 MS-65-04/IMG_6631.JPG.info,NA,nna.stella,2024-05-29T08:40:38Z,NA,NA
645,3080,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Melrakkasletta/Vistgerðir/2022 MS-65-04/IMG_6629.JPG.info,NA,nna.stella,2024-05-29T08:40:40Z,NA,NA
646,3081,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Eyjafjordur/Vistgerdir/2022 EY-127-02/IMG_6576.JPG.info,NA,nna.stella,2024-05-29T08:42:35Z,NA,NA
647,3081,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Eyjafjordur/Vistgerdir/2022 EY-127-02/IMG_6574.JPG.info,NA,nna.stella,2024-05-29T08:42:38Z,NA,NA
648,3081,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Eyjafjordur/Vistgerdir/2022 EY-127-02/IMG_6575.JPG.info,NA,nna.stella,2024-05-29T08:42:40Z,NA,NA
649,3081,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Eyjafjordur/Vistgerdir/2022 EY-127-02/IMG_6573.JPG.info,NA,nna.stella,2024-05-29T08:42:43Z,NA,NA
650,3081,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Eyjafjordur/Vistgerdir/2022 EY-127-02/IMG_6572.JPG.info,NA,nna.stella,2024-05-29T08:42:46Z,NA,NA
651,3081,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Eyjafjordur/Vistgerdir/2022 EY-127-02/IMG_6571.JPG.info,NA,nna.stella,2024-05-29T08:42:48Z,NA,NA
852,3104,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Austurland/Vesturöræfi/KVV00/IMG_1788.JPG.info,NA,na.margret,2024-09-18T09:37:03Z,NA,NA
653,3082,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Eyjafjordur/Vistgerdir/2022 EY-127-04/IMG_6570.JPG.info,NA,nna.stella,2024-05-29T08:44:30Z,NA,NA
654,3082,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Eyjafjordur/Vistgerdir/2022 EY-127-04/IMG_6569.JPG.info,NA,nna.stella,2024-05-29T08:44:33Z,NA,NA
